,Simulation Id,Flow Id,TX bitrate kbit/s,RX bitrate kbit/s,Mean Delay ms,Packet Loss Ratio %
8783,77,125,529904.2991318775,359135.6623052727,0.14231044776119403,0.3128205128205128
8784,77,126,530061.3496932515,530004.3635811721,0.002734613402061856,0.0
8785,77,127,530239.1092927328,530222.2072360656,0.0025563186813186813,0.0
8786,77,128,530239.1092927328,357461.6151686386,0.16197094017094016,0.30357142857142855
8787,77,129,530700.1516152859,352178.69808013696,0.16781500000000002,0.2366412213740458
8788,77,130,530980.6034482758,163141.99395770393,0.35907777777777783,0.6571428571428571
8789,77,131,530980.6034482758,530038.9236757488,0.007431517241379311,0.0
8790,77,132,531306.7900214769,348352.4141363862,0.17849259259259262,0.24299065420560748
8791,77,133,531703.0356224085,348872.7127906719,0.1777068493150685,0.23958333333333334
8792,77,134,531703.0356224085,341779.55998699466,0.16878219178082193,0.23157894736842105
8793,77,135,532838.2691402922,330027.67527675274,0.2168188679245283,0.208955223880597
8794,77,136,532838.2691402922,340891.83354425663,0.1999452830188679,0.171875
8795,77,137,534662.5298814912,478043.9822946673,0.047071746031746034,0.0
8796,77,138,536132.8125,475301.99188575876,0.08191854166666668,0.058823529411764705
8797,77,139,536132.8125,322023.9439801219,0.1351148484848485,0.13157894736842105
8798,77,140,538555.4372386567,332901.7939707786,0.12339800000000001,0.10714285714285714
8799,77,141,542410.7142857142,290892.7669603277,0.16309833333333335,0.07692307692307693
8800,77,142,542410.7142857142,544309.1138177236,0.0031060000000000003,0.0
8801,77,143,542410.7142857142,468201.32657042524,0.06975200000000001,0.0
8802,77,144,550260.057318756,,,
8803,77,145,575296.8593940738,,,
8804,78,1,527780.4410063849,464768.6945539261,0.030329272898961285,0.11008403361344538
